Particle ID =     1
                 t                 x                 y                 z                ux                uy                uz               urx               ury               urz          Fx_hydro          Fy_hydro          Fz_hydro         RFx_hydro         RFy_hydro         RFz_hydro           Fx_coll           Fy_coll           Fz_coll
  0.170154637E+00   0.500000000E-01   0.500000000E-01   0.122009442E+00  -0.365739397E-17  -0.957032387E-17  -0.517611310E-01  -0.623035959E-15   0.188019770E-14  -0.411632850E-15  -0.747353429E-16   0.321398862E-16  -0.345439958E-03   0.206616050E-20   0.576889426E-20  -0.205763739E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.170708886E+00   0.500000000E-01   0.500000000E-01   0.121980715E+00  -0.229248285E-16  -0.723544965E-17  -0.518994640E-01  -0.848423256E-15   0.259579902E-14  -0.125434772E-15  -0.688032417E-16   0.833774290E-17  -0.493981457E-03  -0.181091043E-19   0.574961363E-19   0.229950441E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.171263136E+00   0.500000000E-01   0.500000000E-01   0.121951909E+00  -0.372510204E-16  -0.489309982E-17  -0.520452595E-01  -0.106552170E-14   0.290580093E-14   0.125763613E-15  -0.511582613E-16   0.836443802E-17  -0.520630105E-03  -0.174431233E-19   0.249076011E-19   0.201829376E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.171817386E+00   0.500000000E-01   0.500000000E-01   0.121923034E+00  -0.462645915E-16  -0.389906398E-19  -0.521494159E-01  -0.110426868E-14   0.273172650E-14   0.262051584E-15  -0.321871036E-16   0.173338307E-16  -0.371938251E-03  -0.311318845E-20  -0.139862892E-19   0.109502758E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.172371635E+00   0.500000000E-01   0.500000000E-01   0.121894102E+00  -0.314239508E-16   0.953390506E-17  -0.522526857E-01  -0.114480465E-14   0.227545955E-14   0.389483979E-15   0.529953372E-16   0.341844295E-16  -0.368772208E-03  -0.325692718E-20  -0.366595005E-19   0.102387604E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.172925885E+00   0.500000000E-01   0.500000000E-01   0.121865111E+00  -0.198746211E-16   0.172652582E-16  -0.523616896E-01  -0.139834330E-14   0.181146721E-14   0.439536240E-15   0.412421966E-16   0.276083542E-16  -0.389248733E-03  -0.203709700E-19  -0.372802100E-19   0.402152929E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.173480135E+00   0.500000000E-01   0.500000000E-01   0.121836061E+00  -0.115146049E-16   0.178678747E-16  -0.524644131E-01  -0.154463784E-14   0.183850269E-14   0.657737108E-15   0.298532851E-16   0.215191956E-17  -0.366821480E-03  -0.117542697E-19   0.217220952E-20   0.175316991E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.174034384E+00   0.500000000E-01   0.500000000E-01   0.121806955E+00  -0.201503356E-16   0.190161833E-16  -0.525645916E-01  -0.154729120E-14   0.186487609E-14   0.853061305E-15  -0.308378506E-16   0.410056444E-17  -0.357733305E-03  -0.213188746E-21   0.211901288E-20   0.156936362E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.174588634E+00   0.500000000E-01   0.500000000E-01   0.121777794E+00  -0.359750770E-16   0.200952865E-16  -0.526614497E-01  -0.144233149E-14   0.187983432E-14   0.669075833E-15  -0.565095213E-16   0.385343461E-17  -0.345876414E-03   0.843315703E-20   0.120184274E-20  -0.147826081E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.175142883E+00   0.500000000E-01   0.500000000E-01   0.121748588E+00  -0.330592745E-16   0.244532670E-16  -0.527287536E-01  -0.141838565E-14   0.241330925E-14   0.224802528E-15   0.104122145E-16   0.155621748E-16  -0.240339668E-03   0.192396670E-20   0.428629004E-19  -0.356958520E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.175697133E+00   0.500000000E-01   0.500000000E-01   0.121719340E+00  -0.389352450E-16   0.258792715E-16  -0.528115294E-01  -0.157025475E-14   0.298291449E-14  -0.167813833E-15  -0.209828568E-16   0.509220542E-17  -0.295589038E-03  -0.122021667E-19   0.457658473E-19  -0.315453919E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.176251383E+00   0.500000000E-01   0.500000000E-01   0.121690040E+00  -0.424768161E-16   0.232333689E-16  -0.529160851E-01  -0.190046892E-14   0.278206348E-14  -0.533652931E-15  -0.126468094E-16  -0.944841301E-17  -0.373364169E-03  -0.265315876E-19  -0.161376971E-19  -0.293939297E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.176805632E+00   0.500000000E-01   0.500000000E-01   0.121660703E+00  -0.414995066E-16   0.222903046E-16  -0.529457504E-01  -0.212093518E-14   0.251824573E-14  -0.326099770E-15   0.348993347E-17  -0.336764527E-17  -0.105933678E-03  -0.177137156E-19  -0.211968605E-19   0.166761920E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.177359882E+00   0.500000000E-01   0.500000000E-01   0.121631357E+00  -0.573825139E-16   0.238956033E-16  -0.529478841E-01  -0.214628777E-14   0.241775037E-14  -0.251273336E-15  -0.567175870E-16   0.573245809E-17  -0.761926696E-05  -0.203699470E-20  -0.807446111E-20   0.601204996E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.177914132E+00   0.500000000E-01   0.500000000E-01   0.121601995E+00  -0.956414988E-16   0.206739541E-16  -0.530046923E-01  -0.233849439E-14   0.259677919E-14  -0.563874100E-15  -0.136621312E-15  -0.115043812E-16  -0.202859910E-03  -0.154431492E-19   0.143843581E-19  -0.251164103E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.178468381E+00   0.500000000E-01   0.500000000E-01   0.121572598E+00  -0.121101510E-15   0.269798117E-16  -0.530766270E-01  -0.267367681E-14   0.326074762E-14  -0.539334294E-15  -0.909166859E-16   0.225179664E-16  -0.256875863E-03  -0.269307699E-19   0.533476099E-19   0.197169010E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.179022631E+00   0.500000000E-01   0.500000000E-01   0.121543162E+00  -0.112933586E-15   0.400890925E-16  -0.531420442E-01  -0.291929968E-14   0.333769470E-14  -0.646467085E-15   0.291673297E-16   0.468127200E-16  -0.233602551E-03  -0.197349636E-19   0.618243643E-20  -0.860775610E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.179576881E+00   0.500000000E-01   0.500000000E-01   0.121513685E+00  -0.119891491E-15   0.334955271E-16  -0.532244722E-01  -0.263482929E-14   0.323771346E-14  -0.553086478E-15  -0.248464024E-16  -0.235453598E-16  -0.294346846E-03   0.228562296E-19  -0.803315307E-20   0.750281477E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.180131130E+00   0.500000000E-01   0.500000000E-01   0.121484162E+00  -0.106383160E-15   0.308286935E-16  -0.533102543E-01  -0.227608561E-14   0.369335757E-14  -0.850347790E-16   0.482377143E-16  -0.952315643E-17  -0.306324690E-03   0.288238376E-19   0.366094576E-19   0.376063653E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.180685380E+00   0.500000000E-01   0.500000000E-01   0.121454592E+00  -0.720317204E-16   0.406327449E-16  -0.533908967E-01  -0.252019648E-14   0.382545719E-14  -0.485663396E-15   0.122667623E-15   0.350098773E-16  -0.287970828E-03  -0.196134805E-19   0.106137554E-19  -0.321891495E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.181239629E+00   0.500000000E-01   0.500000000E-01   0.121424984E+00  -0.745894814E-16   0.486711972E-16  -0.534480571E-01  -0.252431007E-14   0.361609048E-14  -0.119180607E-14  -0.913366268E-17   0.287049931E-16  -0.204117424E-03  -0.330512993E-21  -0.168219042E-19  -0.567361672E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.181793879E+00   0.500000000E-01   0.500000000E-01   0.121395341E+00  -0.690024848E-16   0.510854022E-16  -0.535209383E-01  -0.224449160E-14   0.384691160E-14  -0.115335061E-14   0.199509425E-16   0.862102978E-17  -0.260255820E-03   0.224824650E-19   0.185456934E-19   0.308976622E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.182348129E+00   0.500000000E-01   0.500000000E-01   0.121365654E+00  -0.659845256E-16   0.539667340E-16  -0.536026988E-01  -0.214333440E-14   0.423333286E-14  -0.694259925E-15   0.107770123E-16   0.102891213E-16  -0.291963397E-03   0.812763733E-20   0.310476365E-19   0.368863779E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.182902378E+00   0.500000000E-01   0.500000000E-01   0.121335924E+00  -0.572408406E-16   0.539586755E-16  -0.536782563E-01  -0.184071177E-14   0.445716319E-14  -0.744675595E-15   0.312233510E-16  -0.287766060E-19  -0.269813009E-03   0.243147007E-19   0.179840071E-19  -0.405072790E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.183456628E+00   0.500000000E-01   0.500000000E-01   0.121306149E+00  -0.290174708E-16   0.447461399E-16  -0.537644972E-01  -0.128523031E-14   0.442549912E-14  -0.690196042E-15   0.100784530E-15  -0.328975978E-16  -0.307962659E-03   0.446310499E-19  -0.254410038E-20   0.437724715E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.184010878E+00   0.500000000E-01   0.500000000E-01   0.121276324E+00  -0.110733586E-16   0.325790930E-16  -0.538553636E-01  -0.707422376E-15   0.455797439E-14  -0.531032102E-15   0.640777102E-16  -0.434480402E-16  -0.324480370E-03   0.464249063E-19   0.106439385E-19   0.127882823E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.184565127E+00   0.500000000E-01   0.500000000E-01   0.121246449E+00  -0.141194917E-17   0.229380882E-16  -0.539483355E-01  -0.785786316E-15   0.461657164E-14  -0.907940957E-15   0.345005087E-16  -0.344276444E-16  -0.331998817E-03  -0.629627656E-20   0.470808978E-20  -0.302833471E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.185119377E+00   0.500000000E-01   0.500000000E-01   0.121216525E+00  -0.243070469E-17   0.194448588E-16  -0.540327184E-01  -0.129482368E-14   0.455435154E-14  -0.884034019E-15  -0.363793541E-17  -0.124741831E-16  -0.301328244E-03  -0.408994242E-19  -0.499917366E-20   0.192084131E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.185673626E+00   0.500000000E-01   0.500000000E-01   0.121186554E+00  -0.136833007E-16   0.173462980E-16  -0.541166699E-01  -0.157063710E-14   0.513259538E-14  -0.121371374E-14  -0.401825725E-16  -0.749387699E-17  -0.299787400E-03  -0.221606720E-19   0.464599296E-19  -0.264886466E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.186227876E+00   0.500000000E-01   0.500000000E-01   0.121156537E+00  -0.312597002E-16   0.108443077E-16  -0.541998948E-01  -0.161820778E-14   0.499963026E-14  -0.158925220E-14  -0.627646230E-16  -0.232183487E-16  -0.297192580E-03  -0.382214323E-20  -0.106832960E-19  -0.301732405E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.186782126E+00   0.500000000E-01   0.500000000E-01   0.121126476E+00  -0.423946118E-16   0.202447139E-17  -0.542750418E-01  -0.185287352E-14   0.460835068E-14  -0.141870278E-14  -0.397623259E-16  -0.314952844E-16  -0.268346921E-03  -0.188545951E-19  -0.314379862E-19   0.137030668E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.187336375E+00   0.500000000E-01   0.500000000E-01   0.121096373E+00  -0.267778668E-16  -0.279743187E-18  -0.543514679E-01  -0.224021388E-14   0.438819464E-14  -0.142020267E-14   0.557667747E-16  -0.822825852E-17  -0.272914622E-03  -0.311214838E-19  -0.176887898E-19  -0.120510759E-21   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.187890625E+00   0.500000000E-01   0.500000000E-01   0.121066229E+00  -0.170940391E-16   0.193512037E-17  -0.544238315E-01  -0.245386758E-14   0.410109209E-14  -0.142676284E-14   0.345805631E-16   0.790918961E-17  -0.258407469E-03  -0.171663491E-19  -0.230677159E-19  -0.527087824E-21   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.188444875E+00   0.500000000E-01   0.500000000E-01   0.121036041E+00  -0.101191392E-16   0.208624115E-17  -0.545090943E-01  -0.242415040E-14   0.433954306E-14  -0.168338490E-14   0.249070901E-16   0.539646269E-18  -0.304470295E-03   0.238767418E-20   0.191587264E-19  -0.206187115E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.188999124E+00   0.500000000E-01   0.500000000E-01   0.121005810E+00  -0.296036984E-17   0.175413293E-16  -0.545774297E-01  -0.261789896E-14   0.486075985E-14  -0.192155808E-14   0.255636804E-16   0.551895047E-16  -0.244022773E-03  -0.155670385E-19   0.418779995E-19  -0.191364063E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.189553374E+00   0.500000000E-01   0.500000000E-01   0.120975542E+00  -0.418375652E-16   0.351595605E-16  -0.546438424E-01  -0.276183210E-14   0.518456991E-14  -0.142630787E-14  -0.138828917E-15   0.629140021E-16  -0.237157175E-03  -0.115645394E-19   0.260170391E-19   0.397916737E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.190107624E+00   0.500000000E-01   0.500000000E-01   0.120945230E+00  -0.822145356E-16   0.427843471E-16  -0.547375291E-01  -0.236636835E-14   0.481150841E-14  -0.115233923E-14  -0.144184554E-15   0.272278094E-16  -0.334551698E-03   0.317741701E-19  -0.299742250E-19   0.220124502E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.190661873E+00   0.500000000E-01   0.500000000E-01   0.120914869E+00  -0.658482584E-16   0.478029603E-16  -0.548190452E-01  -0.189723737E-14   0.425013286E-14  -0.929289608E-15   0.584433244E-16   0.179212682E-16  -0.291090635E-03   0.376930816E-19  -0.451046199E-19   0.179212798E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.191216123E+00   0.500000000E-01   0.500000000E-01   0.120884467E+00  -0.471955993E-16   0.427735381E-16  -0.548864382E-01  -0.131835835E-14   0.368179607E-14  -0.496344082E-15   0.666079031E-16  -0.179598664E-16  -0.240657865E-03   0.465109644E-19  -0.456639314E-19   0.347857035E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.191770372E+00   0.500000000E-01   0.500000000E-01   0.120854026E+00  -0.369458190E-16   0.427914449E-16  -0.549599403E-01  -0.719393007E-15   0.302353065E-14  -0.360162545E-15   0.366015576E-16   0.639444117E-19  -0.262473004E-03   0.481248320E-19  -0.528893924E-19   0.109417242E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.192324622E+00   0.500000000E-01   0.500000000E-01   0.120823546E+00  -0.198726712E-16   0.465358316E-16  -0.550256546E-01  -0.616752824E-15   0.256574886E-14  -0.304945386E-15   0.609675313E-16   0.133710559E-16  -0.234663145E-03   0.824679030E-20  -0.367812127E-19   0.443651134E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.192878872E+00   0.500000000E-01   0.500000000E-01   0.120793032E+00  -0.234263753E-16   0.480601122E-16  -0.550836795E-01  -0.417621464E-15   0.232840189E-14  -0.150209501E-15  -0.126901360E-16   0.544314530E-17  -0.207204365E-03   0.159995288E-19  -0.190700233E-19   0.124325031E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.193433121E+00   0.500000000E-01   0.500000000E-01   0.120762477E+00  -0.510085157E-16   0.511128692E-16  -0.551712459E-01  -0.631420621E-18   0.190482295E-14  -0.926730314E-16  -0.984947253E-16   0.109012739E-16  -0.312696407E-03   0.335037345E-19  -0.340331301E-19   0.462286001E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.193987371E+00   0.500000000E-01   0.500000000E-01   0.120731863E+00  -0.807375086E-16   0.521781724E-16  -0.553015734E-01  -0.682546066E-16   0.193488942E-14  -0.131913728E-15  -0.106161050E-15   0.380415512E-17  -0.465394135E-03  -0.543329345E-20   0.241573858E-20  -0.315285674E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.194541621E+00   0.500000000E-01   0.500000000E-01   0.120701174E+00  -0.101144762E-15   0.489328377E-16  -0.554397324E-01  -0.471028450E-15   0.183954257E-14  -0.739544559E-16  -0.728734887E-16  -0.115889609E-16  -0.493360375E-03  -0.323615112E-19  -0.766079560E-20   0.465683074E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.195095870E+00   0.500000000E-01   0.500000000E-01   0.120670420E+00  -0.113565270E-15   0.386831870E-16  -0.555356360E-01  -0.506639156E-15   0.136253701E-14  -0.198586776E-15  -0.443531402E-16  -0.366010947E-16  -0.342467932E-03  -0.286119930E-20  -0.383257778E-19  -0.100137838E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.195650120E+00   0.500000000E-01   0.500000000E-01   0.120639613E+00  -0.117708852E-15   0.264254558E-16  -0.556297587E-01  -0.364583408E-15   0.113812004E-14  -0.419048138E-15  -0.147965671E-16  -0.437718702E-16  -0.336108379E-03   0.114136972E-19  -0.180311421E-19  -0.177133221E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.196204369E+00   0.500000000E-01   0.500000000E-01   0.120608752E+00  -0.131579927E-15   0.222549256E-16  -0.557300253E-01  -0.733559173E-15   0.105905074E-14   0.132656801E-16  -0.495330569E-16  -0.148927975E-16  -0.358048073E-03  -0.296459503E-19  -0.635294996E-20   0.347349478E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.196758619E+00   0.500000000E-01   0.500000000E-01   0.120577838E+00  -0.139320959E-15   0.217703264E-16  -0.558246043E-01  -0.969383073E-15   0.128433240E-14   0.681620102E-15  -0.276429163E-16  -0.173048442E-17  -0.337737847E-03  -0.189476499E-19   0.181006169E-19   0.537000092E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.197312869E+00   0.500000000E-01   0.500000000E-01   0.120546871E+00  -0.129922149E-15   0.190776126E-16  -0.559164817E-01  -0.861368511E-15   0.217717145E-14   0.760768882E-15   0.335627778E-16  -0.961557376E-17  -0.328090413E-03   0.867860343E-20   0.717365870E-19   0.635933581E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.197867118E+00   0.500000000E-01   0.500000000E-01   0.120515855E+00  -0.103022858E-15   0.212625264E-16  -0.560056748E-01  -0.941951162E-15   0.291664390E-14   0.728275387E-15   0.960562970E-16   0.780224018E-17  -0.318505028E-03  -0.647454255E-20   0.594141018E-19  -0.261074205E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.198421368E+00   0.500000000E-01   0.500000000E-01   0.120484793E+00  -0.905054771E-16   0.267208250E-16  -0.560811130E-01  -0.121737729E-14   0.297463640E-14   0.902936838E-15   0.446990675E-16   0.194913670E-16  -0.269387001E-03  -0.221295547E-19   0.465950012E-20   0.140334547E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.198975618E+00   0.500000000E-01   0.500000000E-01   0.120453688E+00  -0.875557873E-16   0.310899216E-16  -0.561626054E-01  -0.123061457E-14   0.259517535E-14   0.106094154E-14   0.105332251E-16   0.156018703E-16  -0.291005863E-03  -0.106357026E-20  -0.304884070E-19   0.126951412E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.199529867E+00   0.500000000E-01   0.500000000E-01   0.120422554E+00  -0.956163692E-16   0.360696653E-16  -0.561821531E-01  -0.111612922E-14   0.177699570E-14   0.121103956E-14  -0.287840170E-16   0.177824663E-16  -0.698042997E-04   0.919850892E-20  -0.657379581E-19   0.120598663E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.200084117E+00   0.500000000E-01   0.500000000E-01   0.120391421E+00  -0.105530436E-15   0.403193045E-16  -0.561625039E-01  -0.103197575E-14   0.173105783E-14   0.112235595E-14  -0.354027390E-16   0.151752924E-16   0.701667184E-04   0.676144600E-20  -0.369095156E-20  -0.712542671E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.200638367E+00   0.500000000E-01   0.500000000E-01   0.120360280E+00  -0.110296966E-15   0.442058430E-16  -0.562089237E-01  -0.837731541E-15   0.213574445E-14   0.254495622E-15  -0.170210875E-16   0.138786744E-16  -0.165763463E-03   0.156068629E-19   0.325151965E-19  -0.697296314E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.201192616E+00   0.500000000E-01   0.500000000E-01   0.120329107E+00  -0.125767546E-15   0.521061371E-16  -0.562753911E-01  -0.749354266E-15   0.216267290E-14  -0.105650746E-15  -0.552448264E-16   0.282116358E-16  -0.237352331E-03   0.710081401E-20   0.216360885E-20  -0.289365382E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.201746866E+00   0.500000000E-01   0.500000000E-01   0.120297902E+00  -0.112563106E-15   0.582514954E-16  -0.563289733E-01  -0.104413114E-14   0.165953422E-14   0.776010294E-17   0.471525305E-16   0.219448300E-16  -0.191339919E-03  -0.236843213E-19  -0.404254849E-19   0.911217674E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.202301115E+00   0.500000000E-01   0.500000000E-01   0.120266663E+00  -0.975644884E-16   0.620314860E-16  -0.563979790E-01  -0.131568531E-14   0.173210367E-14  -0.688001255E-16   0.535594660E-16   0.134981957E-16  -0.246416757E-03  -0.218184559E-19   0.583070905E-20  -0.615135448E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.202855365E+00   0.500000000E-01   0.500000000E-01   0.120235382E+00  -0.965171936E-16   0.670713368E-16  -0.564759804E-01  -0.128027245E-14   0.191676000E-14  -0.367274469E-15   0.373984818E-17   0.179971067E-16  -0.278539591E-03   0.284530294E-20   0.148365098E-19  -0.239814003E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.203409615E+00   0.500000000E-01   0.500000000E-01   0.120204061E+00  -0.884905103E-16   0.756065776E-16  -0.565461979E-01  -0.136614459E-14   0.175554846E-14  -0.592374848E-15   0.286629664E-16   0.304790050E-16  -0.250743932E-03  -0.689953435E-20  -0.129528004E-19  -0.180860514E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.203963864E+00   0.500000000E-01   0.500000000E-01   0.120172708E+00  -0.881243524E-16   0.913357266E-16  -0.565924856E-01  -0.158094482E-14   0.194860533E-14  -0.424144407E-15   0.130753536E-17   0.561681653E-16  -0.165291654E-03  -0.172584693E-19   0.155114638E-19   0.135167449E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.204518114E+00   0.500000000E-01   0.500000000E-01   0.120141324E+00  -0.102124251E-15   0.983460844E-16  -0.566539952E-01  -0.200244849E-14   0.200837850E-14  -0.862936007E-15  -0.499930818E-16   0.250337085E-16  -0.219648468E-03  -0.338663893E-19   0.480257131E-20  -0.352554156E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.205072364E+00   0.500000000E-01   0.500000000E-01   0.120109904E+00  -0.967401511E-16   0.968380918E-16  -0.567266099E-01  -0.264691700E-14   0.235107548E-14  -0.145079487E-14   0.192264078E-16  -0.538498149E-17  -0.259303946E-03  -0.517808576E-19   0.275345395E-19  -0.472324642E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.205626613E+00   0.500000000E-01   0.500000000E-01   0.120078445E+00  -0.823169623E-16   0.950861155E-16  -0.567917809E-01  -0.311941180E-14   0.305352282E-14  -0.139589359E-14   0.515046329E-16  -0.625623786E-17  -0.232723254E-03  -0.379633535E-19   0.564392596E-19   0.441113122E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.206180863E+00   0.500000000E-01   0.500000000E-01   0.120046944E+00  -0.101528473E-15   0.904709648E-16  -0.568767538E-01  -0.360191825E-14   0.388985310E-14  -0.818519095E-15  -0.686035386E-16  -0.164805192E-16  -0.303434810E-03  -0.387677554E-19   0.671962987E-19   0.463900810E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.206735112E+00   0.500000000E-01   0.500000000E-01   0.120015398E+00  -0.991809800E-16   0.902528986E-16  -0.569593656E-01  -0.376061642E-14   0.403207902E-14  -0.764355839E-15   0.838280268E-17  -0.778705674E-18  -0.295003337E-03  -0.127508589E-19   0.114273700E-19   0.435183376E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.207289362E+00   0.500000000E-01   0.500000000E-01   0.119983807E+00  -0.767895681E-16   0.958315510E-16  -0.570358198E-01  -0.358406796E-14   0.374022484E-14  -0.122243992E-14   0.799588406E-16   0.199211453E-16  -0.273015073E-03   0.141850694E-19  -0.234494923E-19  -0.368055013E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.207843612E+00   0.500000000E-01   0.500000000E-01   0.119952174E+00  -0.864384745E-16   0.100156591E-15  -0.571091663E-01  -0.371893368E-14   0.404178968E-14  -0.141601934E-14  -0.344558608E-16   0.154445442E-16  -0.261917140E-03  -0.108360028E-19   0.242297112E-19  -0.155534489E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.208397861E+00   0.500000000E-01   0.500000000E-01   0.119920501E+00  -0.104907476E-15   0.970353991E-16  -0.571832662E-01  -0.352443007E-14   0.396325068E-14  -0.173146705E-14  -0.659520701E-16  -0.111456503E-16  -0.264608003E-03   0.156277051E-19  -0.631034268E-20  -0.253451526E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.208952111E+00   0.500000000E-01   0.500000000E-01   0.119888787E+00  -0.124906073E-15   0.889916988E-16  -0.572574457E-01  -0.333709168E-14   0.422066291E-14  -0.212714118E-14  -0.714141943E-16  -0.287237338E-16  -0.264892161E-03   0.150520032E-19   0.206821993E-19  -0.317910737E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.209506361E+00   0.500000000E-01   0.500000000E-01   0.119857033E+00  -0.143802254E-15   0.860277898E-16  -0.573240221E-01  -0.341006399E-14   0.467315575E-14  -0.246999870E-14  -0.674775101E-16  -0.105840011E-16  -0.237741427E-03  -0.586307752E-20   0.363562636E-19  -0.275474379E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.210060610E+00   0.500000000E-01   0.500000000E-01   0.119825245E+00  -0.149193466E-15   0.896388057E-16  -0.573818203E-01  -0.316096747E-14   0.428239792E-14  -0.254329122E-14  -0.192518003E-16   0.128947941E-16  -0.206395152E-03   0.200140599E-19  -0.313960651E-19  -0.588880509E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.210614860E+00   0.500000000E-01   0.500000000E-01   0.119793420E+00  -0.132582336E-15   0.805563952E-16  -0.574602717E-01  -0.300740647E-14   0.381520537E-14  -0.198721221E-14   0.593176826E-16  -0.324329263E-16  -0.280147004E-03   0.123381057E-19  -0.375373358E-19   0.446790607E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.211169110E+00   0.500000000E-01   0.500000000E-01   0.119761556E+00  -0.116377414E-15   0.695269237E-16  -0.575185446E-01  -0.322400624E-14   0.361341011E-14  -0.145379904E-14   0.578671311E-16  -0.393858038E-16  -0.208090111E-03  -0.174030562E-19  -0.162135639E-19   0.428579378E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.211723359E+00   0.500000000E-01   0.500000000E-01   0.119729661E+00  -0.129054429E-15   0.633093480E-16  -0.575759755E-01  -0.343904750E-14   0.342586971E-14  -0.132078005E-14  -0.452691165E-16  -0.222027153E-16  -0.205083276E-03  -0.172778358E-19  -0.150682348E-19   0.106876242E-19   0.000000000E+00   0.000000000E+00   0.000000000E+00 
  0.212277609E+00   0.500000000E-01   0.500000000E-01   0.119697726E+00  -0.144830169E-15   0.531429216E-16  -0.576609284E-01  -0.350148637E-14   0.308704468E-14  -0.144130189E-14  -0.563345391E-16  -0.363039040E-16  -0.303363544E-03  -0.501675073E-20  -0.272234408E-19  -0.968352023E-20   0.000000000E+00   0.000000000E+00   0.000000000E+00 
